,id,tags,lonlat,amenity_name,emergency
3222,201055200,"{'name': 'Polisi Gadog', 'amenity': 'police'}","(2110149370, 2110149368, 2110149366, 2110149363, 2110149365, 2110149360, 2110149361, 2110149362, 2110149370)",police,
3223,201064830,"{'amenity': 'fire_station', 'building': 'yes', 'building:levels': '2', 'building:roof': 'tin', 'building:structure': 'reinforced_masonry', 'building:use': 'government', 'building:walls': 'brick', 'name': 'Kantor Gadis'}","(2110239353, 2110239356, 2110239365, 2110239363, 2110239353)",fire_station,
3224,201074309,"{'amenity': 'police', 'building': 'yes', 'name': 'MALPOLRES RANSIKI'}","(2110321048, 2110321079, 2110321122, 2110321147, 2110321183, 2110321159, 2110321191, 2110321119, 2110321102, 2110321114, 2110321048)",police,
3225,201074317,"{'amenity': 'police', 'building': 'yes', 'name': 'MALPOLRES RANSIKI'}","(2110321178, 2110321214, 2110321344, 2110321359, 2110321372, 2110321416, 2110321401, 2110321455, 2110321502, 2110321411, 2110321429, 2110321365, 2110321178)",police,
3226,201075706,"{'amenity': 'police', 'building': 'yes', 'name': 'MALPOLRES RANSIKI'}","(2110321066, 2110321120, 2110321145, 2110321087, 2110321066)",police,
3227,201373781,"{'name': 'Polsek Kunir', 'amenity': 'police'}","(2113393652, 2113393653, 2113393655, 2113393654, 2113393652)",police,
3228,202241210,"{'name': 'Sektor Praya Barat', 'amenity': 'police'}","(2122195083, 2122195241, 2122195323, 2122195141, 2122195206, 2122195104, 2122195244, 2122195287, 2122195168, 2122195335, 2122195083)",police,
3229,202362057,"{'name': 'Sektor Praya Barat office', 'amenity': 'police'}","(2123328437, 2123328438, 2123328435, 2123328450, 2123328429, 2123328455, 2123328444, 2123328457, 2123328437)",police,
3230,202763761,"{'name': 'Puskesmas Penujak', 'amenity': 'hospital', 'emergency': 'yes'}","(2127056488, 2127056679, 2127056602, 2127056583, 2127056406, 2127056402, 2127056663, 2127056652, 2127056628, 2127056390, 2127056631, 2127056488)",hospital,yes
3231,202763767,"{'amenity': 'hospital', 'emergency': 'yes'}","(2127056560, 2127056608, 2127056425, 2127056553, 2127056560)",hospital,yes
3232,202809724,"{'name': 'Polres Jepara', 'amenity': 'police'}","(2127487110, 2127487115, 2127487121, 2127487125, 2127487150, 2127487148, 2127487153, 2127487152, 2127487147, 2127487146, 2127487130, 2127487142, 2127487110)",police,
3233,202809738,"{'name': 'Polres Jepara', 'amenity': 'police'}","(2127487089, 2127487149, 2127487151, 2127487106, 2127487089)",police,
3234,203429944,{'amenity': 'police'},"(2134410740, 4122400024, 2134410746, 4122400022, 2134410755, 2134410742, 2134410740)",police,
3235,203438120,"{'name': 'Polsek Sawit', 'amenity': 'police'}","(2134538564, 2134538561, 2134538562, 2134538563, 2134538564)",police,
3236,203546190,{'amenity': 'police'},"(2135599765, 2135599762, 2135599770, 2135599772, 2135599765)",police,
3237,203559445,"{'name': 'Polsek Padang', 'amenity': 'police'}","(2135736173, 2135736177, 2135736178, 2135736176, 2135736173)",police,
3238,205019304,"{'name': 'Pospol Jatiasih', 'amenity': 'police', 'building': 'yes'}","(2149963233, 2149963239, 2149963246, 2149963244, 2149963233)",police,
3239,205041710,"{'name': 'Polisi Sektor Amlapura', 'source': 'local knowledge', 'amenity': 'police', 'building': 'yes'}","(2150173408, 2150173436, 2150173335, 2150173435, 2150173408)",police,
3240,205302295,"{'name': 'Mapolresta Binjai', 'amenity': 'police', 'designation': 'Kepolisian Resort'}","(2152798724, 2152798730, 2152798729, 2152798723, 2152798726, 2152798727, 2152798728, 2152798725, 2152798724)",police,
3241,205338854,"{'amenity': 'police', 'name': 'Markas Brimob Yon A Polda Sumut'}","(2153125424, 2153125420, 4844131477, 5475000254, 2153125418, 2153125422, 2153125424)",police,
3242,205468726,"{'name': 'Polres Karangasem', 'source': 'Survey', 'amenity': 'police', 'landuse': 'commercial'}","(2154403920, 2154403864, 2154403913, 2154403928, 3242432615, 2154403974, 4290154420, 4290154421, 4290154422, 4290154423, 3239157349, 4290154424, 4290154425, 4290154427, 3239157352, 4290154426, 3239157351, 3239157350, 2154403896, 2154403869, 2154403886, 2154403971, 2154403920)",police,
3243,205606745,"{'amenity': 'hospital', 'emergency': 'no'}","(2155793256, 2155793257, 2155793254, 2155793255, 2155793256)",hospital,no
3244,207833044,"{'name': 'Gedung NU Lumajang (Klinik Kesehatan NU)', 'office': 'government', 'amenity': 'hospital', 'building': 'Kilnik Kesehatan NU', 'addr:full': 'Jl.Musi No 9 Lumajang', 'emergency': 'yes', 'admin_level': '5', 'building:roof': 'tile', 'building:walls': 'brick', 'building:levels': '2', 'building:structure': 'reinforced_masonry'}","(2180872443, 2180872445, 2180872440, 2180872442, 2180872450, 2180872448, 2180872447, 2180872443)",hospital,yes
3245,208811454,"{'name': 'Polantas Nusaniwe', 'amenity': 'police', 'building': 'yes', 'access:roof': 'no', 'building:roof': 'tin', 'building:walls': 'brick', 'building:levels': '1', 'building:structure': 'plastered'}","(2190732908, 2190732901, 2190732906, 2190732912, 2190732908)",police,
3246,209531912,"{'addr:city': 'Amlapura', 'addr:housenumber': '58', 'addr:postcode': '80871', 'addr:street': 'Jalan Ngurah Rai', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'RSUD Karangasem', 'name:en': 'Karangasem Regional Hospital', 'operator': 'Dinas Kesehatan Kab. Karangasem', 'wikidata': 'Q87757417'}","(2197402199, 2197402289, 2197402283, 2197402274, 2197402209, 3221095792, 3221095793, 3221095791, 2197402204, 2197402195, 3221095794, 3221095795, 3221095796, 3221095797, 2197402207, 2197402292, 2197402249, 2197402267, 2197402213, 3240618045, 3240618046, 3240618044, 3240618047, 3240618043, 3240618042, 3240618041, 3240618040, 3240618039, 3240618038, 2197402264, 2197402312, 2197402202, 2197402299, 2197402255, 2197402216, 2197402237, 3240612103, 3240612105, 3240612101, 3240612104, 3240612102, 2197402199)",hospital,yes
3247,210112177,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Dermaga Pelabuhan', 'amenity': 'fire_station', 'backup_generator': 'no', 'building': 'fire_station', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Kantor Pemadam POS Muara Baru', 'source': 'HOT_InAWARESurvey_2017'}","(2202396549, 2202396546, 2202396559, 2202396564, 2202396555, 2202396549)",fire_station,
3248,210376098,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek Kaliangkrik'}","(2204537904, 2204537905, 2206326058, 2206326057, 2206326059, 2204537906, 2204537907, 2204537904)",police,
3249,211161136,"{'amenity': 'police', 'name': 'Polsekta Beji'}","(2211691032, 2211691029, 2211691056, 2211691058, 2211691032)",police,
3250,211268921,"{'addr:city': 'Magelang', 'addr:housenumber': '30A', 'addr:postcode': '56125', 'addr:street': 'Jalan Tidar', 'amenity': 'hospital', 'designation': 'RSU Tidar', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'RSUD Tidar', 'source': 'Wikimapia'}","(2212908843, 2212908805, 2212908820, 2212908815, 2212908819, 2212908806, 6839631090, 6839631087, 6839631086, 6839631089, 6839631092, 6839631085, 6839631098, 6839631096, 6839631088, 6839631091, 6839631097, 6839631099, 6839631093, 6839631095, 6839631094, 2212908821, 2212908843)",hospital,yes
3251,211399513,"{'amenity': 'police', 'building': 'police', 'name': 'Polsek Kawasan Muara Baru'}","(2214026561, 2214026563, 2214026592, 2214026583, 2214026561)",police,
3252,211416651,"{'amenity': 'police', 'building': 'yes', 'name': 'Stlantas Polres Purworejo'}","(2214297186, 2214297354, 2214297558, 2214297484, 2214297186)",police,
3253,211416700,"{'name': 'Saras Husada General Hospital', 'source': 'Wikimapia', 'amenity': 'hospital', 'emergency': 'yes', 'designation': 'RSUD Saras Husada Purworejo'}","(2214297415, 2214297775, 2214297738, 2214297363, 2214296920, 2214297342, 2214297714, 2214297779, 3351987034, 2214297543, 2214297549, 2738831845, 2214297031, 2214297415)",hospital,yes
3254,211562562,"{'access:roof': 'no', 'addr:city': 'DKI Jakarta', 'addr:full': 'Jalan Ancol Timur', 'amenity': 'fire_station', 'backup_generator': 'no', 'building': 'fire_station', 'building:condition': 'good', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'concrete', 'capacity:persons': '<50', 'name': 'Pemadam Kebakaran Pos Binaria', 'source': 'HOT_InAWARESurvey_2017'}","(2215520540, 2215520527, 2215520530, 2215520542, 2215520540)",fire_station,
3255,211917628,"{'addr:city': 'Kota Purwokerto', 'addr:full': 'Jalan Dokter Angka No. 40 Sokanegara, Sitapen, Purwanegara, Kecamatan Purwokerto Timur, Kabupaten Banyumas, Jawa Tengah 53116', 'addr:street': 'Doktor Angka', 'amenity': 'hospital', 'designation': 'RSU Elisabeth Purwokerto', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'Rumah Sakit Umum Santa Elisabeth Purwokerto', 'operator:type': 'private', 'source': 'survey', 'website': 'http://rsuelisabethpwt.com/'}","(2218477026, 7334967798, 7334967797, 7334967802, 2218476826, 2218476696, 2218476782, 2218476682, 2218476831, 2218476813, 7334967796, 2218476787, 7334967795, 2218477022, 2218476708, 2218476951, 2218476833, 2218476690, 2218477010, 2218476750, 2218476860, 2218476998, 7334967794, 2218477019, 2218477026)",hospital,yes
3256,211917629,"{'amenity': 'hospital', 'designation': 'RS Khusus Bedah Jatiwinangun', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Jatiwinangun Surgical Hospital', 'source': 'survey'}","(2218476705, 2218477023, 2218476817, 2215682556, 2007370215, 2218476836, 2218476680, 2218476705)",hospital,yes
3257,211917643,"{'amenity': 'hospital', 'designation': 'RSUD Margono Soekarjo Paviliun Abiyasa dan Pusat Geriatri', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'RSU Margono Soekarjo', 'source': 'survey'}","(2218476941, 2218476692, 2218476928, 2218476918, 2218476741, 2218476681, 2218476785, 2218476949, 1999674142, 2215682583, 2008049096, 1994967296, 2053872315, 2215682561, 2215611160, 2215682622, 2215611268, 2218476840, 1999674138, 2218476699, 2218477008, 2218476784, 2647325536, 2218476832, 2218476852, 2218476972, 2218476759, 2218476702, 2218476922, 2218476760, 2218476842, 2218477039, 2218476740, 2218476986, 2218476772, 2218476952, 2218476707, 2218476865, 2218476734, 2218476819, 2218476999, 2218476728, 2218476931, 2218476961, 2218476866, 2218476733, 2218476941)",hospital,yes
3258,211918667,"{'name': 'Pos Polisi Hutan', 'amenity': 'police', 'building': 'yes', 'admin_level': '6'}","(2218487000, 2218487001, 2218487003, 2218487002, 2218487000)",police,
3259,211923817,"{'amenity': 'hospital', 'designation': 'RS Bunda', 'emergency': 'yes', 'name': 'Bunda Hospital', 'source': 'survey'}","(2218521979, 2218522035, 6162687453, 6162687455, 6162687454, 2218521936, 2218522060, 2218521979)",hospital,yes
3260,211923833,"{'amenity': 'hospital', 'designation': 'RS Ananda', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Ananda Hospital', 'source': 'survey'}","(2218522059, 2218521991, 2008049145, 2008049036, 2008049000, 2218522058, 2218521987, 2218522059)",hospital,yes
3261,213433935,"{'amenity': 'police', 'building': 'yes'}","(2231307928, 2231307930, 2231307932, 2231307931, 2231307928)",police,
3262,214901464,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Rumah Sakit Oransbari'}","(2243573829, 2243573916, 2243573953, 2243573934, 2243573944, 2243573881, 2243573864, 2243573837, 2243573815, 2243573855, 2243573829)",hospital,yes
3263,214902179,"{'amenity': 'hospital', 'emergency': 'yes', 'name': 'Rumah Sakit Oransbari'}","(2243573893, 2243573962, 2243574066, 2243573983, 2243573893)",hospital,yes
3264,215184002,"{'name': 'POS KAMPLING', 'note': 'POS KAMPLING', 'amenity': 'police', 'building': 'yes'}","(2245955479, 2245955473, 2245955468, 2245955472, 2245955479)",police,
3265,215187800,"{'addr:full': 'Jalan Dr. Sutomo', 'amenity': 'police', 'building': 'yes', 'name': 'Polsek Cilacap Selatan'}","(2245996930, 2245996931, 2245996936, 2245996935, 2245996930)",police,
3266,215235330,"{'name': 'POS KAMPLING RT 4/2', 'note': 'POS KAMPLING RT 4/2', 'amenity': 'police', 'building': 'yes'}","(2246407310, 2246407322, 2246407333, 2246407315, 2246407310)",police,
3267,215275652,"{'name': 'Polsek Prafi', 'amenity': 'police', 'building': 'yes'}","(2246695592, 2246692606, 2246693670, 2246696791, 2246695592)",police,
3268,215275653,"{'addr:city': 'Manokwari', 'addr:postcode': '98356', 'barrier': 'fence', 'building': 'hospital', 'emergency': 'yes', 'healthcare': 'hospital', 'healthcare:speciality': 'general', 'name': 'Puskesmas Prafi'}","(2246701010, 2246701020, 2246701173, 7361593474, 7361593475, 2246701151, 2246701010)",,yes
3269,215325114,"{'name': 'Pos Kamling RT 1/2', 'amenity': 'police', 'building': 'yes'}","(2247297634, 2247297633, 2247297629, 2247297630, 2247297634)",police,
3270,216030686,"{'amenity': 'clinic', 'building': 'yes', 'emergency': 'no', 'healthcare': 'clinic', 'name': 'Puskesmas Sokaraja 1'}","(2254165873, 2254165861, 2254165855, 2254165810, 2254165817, 2254165828, 2254165710, 2254165703, 2254165866, 2254165858, 2254165863, 2254165721, 2254165759, 2254165876, 2254165871, 2254165807, 2254165755, 2254165701, 2254165746, 2254165873)",clinic,no
3271,216697304,"{'amenity': 'police', 'admin_level': '6'}","(2260925296, 2260925293, 2260925292, 2260925294, 2260925295, 2260925299, 2260925300, 2260925298, 2260925297, 2260925296)",police,
3272,217273794,"{'name': 'polindes lewirato', 'amenity': 'hospital', 'emergency': 'yes', 'designation': 'persalinan dan P3K'}","(2265534114, 2265534123, 2265534117, 2265534121, 2265534114)",hospital,yes
3273,217283192,"{'name': 'Puskesmas Rasanae Timur', 'amenity': 'hospital', 'emergency': 'yes'}","(2265625082, 2265625063, 2265625083, 3627330784, 3627330783, 3627330782, 2265625079, 2265625082)",hospital,yes
3274,217285279,"{'name': 'POLINDES DODU', 'amenity': 'hospital', 'building': 'yes', 'emergency': 'yes'}","(2265642097, 2265642096, 2265642098, 2265642099, 2265642097)",hospital,yes
3275,217608024,"{'name': 'polsek', 'amenity': 'police', 'building': 'yes'}","(2269029443, 2269029464, 2269029485, 2269029466, 2269029443)",police,
3276,218850192,"{'name': 'Koramil Kec. Teluknaga', 'amenity': 'police', 'access:roof': 'yes', 'building:roof': 'tile', 'building:walls': 'brick', 'building:levels': '1', 'building:structure': 'plastered'}","(2280548714, 2280548716, 2280548713, 2280548715, 2280548718, 2280548717, 2280548714)",police,
3277,219077460,"{'access:roof': 'no', 'addr:full': 'Jalan Keputran No. 1', 'amenity': 'police', 'backup_generator': 'no', 'building': 'police', 'building:condition': 'average', 'building:floor': 'ceramics', 'building:levels': '1', 'building:roof': 'tile', 'building:structure': 'confined_masonry', 'building:walls': 'brick', 'capacity:persons': '<50', 'name': 'Kantor Polsek Tegalsari Pos Keputran'}","(2282841424, 2282841426, 2282841429, 2282841428, 2282841424)",police,
3278,219360034,"{'name': 'Polsek SIngaraja', 'amenity': 'police'}","(2285185402, 2285185400, 2285185405, 2285185411, 2285185402)",police,
3279,219360035,"{'name': 'Polsek SIngaraja', 'amenity': 'police'}","(2285185408, 2285185407, 2285185422, 2285185425, 2285185408)",police,
3280,219360036,"{'name': 'Polsek SIngaraja', 'amenity': 'police'}","(2285185424, 2285185419, 2285185412, 2285185414, 2285185409, 2285185417, 2285185424)",police,
3281,219360037,"{'name': 'Polsek SIngaraja', 'amenity': 'police'}","(2285185430, 2285185429, 2285185428, 2285185426, 2285185423, 2285185427, 2285185430)",police,
3282,219360038,"{'name': 'Polsek SIngaraja', 'amenity': 'police'}","(2285185418, 2285185415, 2285185406, 2285185410, 2285185416, 2285185413, 2285185418)",police,
3283,219409307,"{'name': 'RS Bina Kasih', 'amenity': 'hospital', 'emergency': 'yes'}","(2285721424, 2285721422, 2285721425, 2285721420, 2285721417, 2285721415, 2285721414, 2285721421, 2285721423, 2285721418, 2285721416, 2285721419, 2285721424)",hospital,yes
3284,219479737,"{'name': 'PUSKESMAS AENG TOWA', 'amenity': 'hospital', 'building': 'yes', 'emergency': 'no', 'clinic:type_id': 'puskesmas'}","(2286288567, 2580571840, 2580571839, 2286288570, 2286288568, 2580571836, 2286288567)",hospital,no
3285,219507324,"{'amenity': 'police', 'building': 'yes'}","(2286578182, 2286578180, 2286578179, 2286578181, 2286578182)",police,
3286,220083584,"{'name': 'POLSEK SOKO', 'amenity': 'police', 'building': 'yes'}","(2292049617, 2292049620, 2292049619, 2292049616, 2292049615, 2292049612, 2292049614, 2292049618, 2292049617)",police,
3287,220292879,"{'name': 'Polsek Rasanae Barat', 'amenity': 'police', 'admin_level': '6'}","(2294208234, 2294208236, 2294208227, 2294208229, 2294208234)",police,
3288,220292882,"{'area': 'yes', 'name': 'Puskesmas Dara', 'type_idn': 'puskesmas', 'emergency': 'yes'}","(2294208279, 2294208273, 2294208286, 2294208294, 2294208299, 2294208279)",,yes
3289,221163845,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194294, 2302194290, 2302194296, 2302194300, 2302194302, 2302194314, 2302194321, 2302194323, 2302194332, 2302194338, 2302194335, 2302194334, 2302194330, 2302194328, 2302194326, 2302194318, 2302194294)",,assembly_point
3290,221163846,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194373, 2302194374, 2302194368, 2302194365, 2302194363, 2302194360, 2302194352, 2302194357, 2302194370, 2302194387, 2302194392, 2302194398, 2302194395, 2302194384, 2302194381, 2302194378, 2302194390, 2302194376, 2302194373)",,assembly_point
3291,221163848,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194131, 2302194132, 2302194126, 2302194123, 2302194112, 2302194105, 2302194103, 2302194094, 2302194092, 2302194086, 2302194081, 2302194087, 2302194088, 2302194090, 2302194099, 2302194109, 2302194116, 2302194125, 2302194129, 2302194131)",,assembly_point
3292,221163850,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194287, 2302194281, 2302194276, 2302194270, 2302194264, 2302194261, 2302194260, 2302194255, 2302194253, 2302194250, 2302194244, 2302194248, 2302194251, 2302194257, 2302194258, 2302194259, 2302194266, 2302194267, 2302194272, 2302194274, 2302194278, 2302194284, 2302194287)",,assembly_point
3293,221163851,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194242, 2302194227, 2302194222, 2302194210, 2302194207, 2302194183, 2302194179, 2302194193, 2302194196, 2302194190, 2302194186, 2302194176, 2302194152, 2302194147, 2302194140, 2302194155, 2302194158, 2302194166, 2302194165, 2302194164, 2302194167, 2302194169, 2302194173, 2302194171, 2302194200, 2302194204, 2302194225, 2302194230, 2302194237, 2302194235, 2302194232, 2302194238, 2302194240, 2302194242)",,assembly_point
3294,221163852,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194343, 2302194341, 2302194346, 2302194349, 2302194343)",,assembly_point
3295,221163853,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302194137, 2302194134, 2302194150, 2302194161, 2302194137)",,assembly_point
3296,221163854,"{'name': 'Papandayan Evacuation Area', 'place': 'locality', 'emergency': 'assembly_point'}","(2302195494, 2302195497, 2302195496, 2302195492, 2302195494)",,assembly_point
3297,221179035,"{'amenity': 'police', 'building': 'yes', 'name': 'Polres Pare-Pare'}","(2302337986, 2302337989, 2302337990, 2302337993, 2302337986)",police,
3298,221735759,"{'addr:city': 'Banjarmasin', 'addr:full': 'Jalan A.Yani Km 2,5 Banjarmasin, Kalimantan Selatan, Indonesia', 'addr:housenumber': '43', 'addr:postcode': '70233', 'addr:street': 'Jalan Ahmad Yani', 'amenity': 'hospital', 'email': 'humasrsudulinbanjarmasin@gmail.com', 'emergency': 'yes', 'healthcare': 'hospital', 'name': 'Rumah Sakit Umum Daerah Ulin', 'operator:type': 'government', 'phone': '+62 511 3252 180', 'short_name': 'RSUD Ulin', 'website': 'http://rsulin.kalselprov.go.id/', 'wheelchair': 'yes', 'wikidata': 'Q12509112', 'wikipedia': 'id:Rumah Sakit Umum Daerah Ulin'}","(2307648143, 7330363384, 2307648155, 2307648161, 7282313013, 7398716476, 7282313014, 7398716465, 7330363382, 2307648167, 7398716466, 2307648171, 2307648173, 2307648165, 7282312995, 7282111235, 2307648163, 2307648157, 2307648139, 7398716581, 7398716582, 7398716583, 7398716580, 7282111233, 7398716546, 7282111234, 6739758081, 6739758082, 7330383587, 2307648121, 7282111228, 6739758077, 6739758076, 7398716419, 7398716418, 2307648143)",hospital,yes
3299,222719251,"{'addr:city': 'Jember', 'addr:full': 'Jalan Bedadung No.2', 'amenity': 'hospital', 'emergency': 'yes', 'name': 'RS PTP Jember Klinik', 'operator:type': 'private'}","(2316632295, 2316632301, 2316632290, 2316632294, 2316632304, 7312013920, 7312013921, 2316632302, 2316632295)",hospital,yes
3300,222973889,"{'amenity': 'police', 'building': 'yes'}","(2319172366, 2319172376, 2319172380, 2319172369, 2319172366)",police,
3301,223105676,"{'addr:city': 'Banyuwangi', 'addr:street': 'Jalan Brawijaya', 'amenity': 'police', 'name': 'Polisi Resort Banyuwangi', 'operator': 'Polisi Republik Indonesia'}","(2320418399, 2320418400, 2320418401, 2320418402, 2320418403, 2320418404, 2320418405, 2320418406, 2320418407, 2320418399)",police,
3302,223120896,"{'amenity': 'police', 'building': 'yes', 'name': 'POLSEK Tempe'}","(2320555103, 2320555104, 2320555105, 2320555106, 2320555103)",police,
3303,223153815,"{'name': 'Polsek Galesong', 'amenity': 'police'}","(2320834167, 2320834168, 2320834169, 2320834170, 2320834167)",police,
3304,223251707,"{'amenity': 'police', 'building': 'yes'}","(2321712897, 2321712884, 2321712885, 2321712900, 2321712897)",police,
3305,223251708,"{'amenity': 'police', 'building': 'yes'}","(2321712901, 2321712886, 2321712895, 2321712966, 2321712901)",police,
3306,223251709,"{'amenity': 'police', 'building': 'yes'}","(2321713009, 2321712896, 2321712898, 2321713035, 2321713009)",police,
3307,223251711,"{'amenity': 'police', 'building': 'yes'}","(2321713036, 2321712899, 2321712911, 2321713037, 2321713036)",police,
3308,223489491,"{'name': 'Polsek Gu', 'amenity': 'police'}","(2323880731, 2323880725, 2323880732, 2323880734, 2323880731)",police,
3309,223628830,{'amenity': 'police'},"(2325072000, 2325072004, 2325072005, 2325072001, 2325072000)",police,
3310,224315955,"{'amenity': 'police', 'area': 'yes', 'name': 'POLRES KAB BOGOR'}","(2331362573, 2331362574, 2331362587, 2331362585, 2331362576, 2331362573)",police,
3311,224455164,"{'addr:street': 'Jalan Jenderal Sudirman', 'amenity': 'police', 'building': 'yes', 'name': 'Brimob Sub Den 4  Polda Jabar'}","(2332771209, 2332771214, 2332771229, 2332771211, 2332771217, 2332771220, 2332771232, 2332771226, 2332771235, 2332771223, 5678153973, 2332771209)",police,
3312,224644275,"{'amenity': 'police', 'building': 'yes'}","(2334438438, 2334438440, 2334438441, 2334438439, 2334438438)",police,
3313,224644650,"{'amenity': 'police', 'landuse': 'military', 'name': 'Polresta Bima'}","(2334442000, 2334441957, 2334441989, 2334441990, 2334441998, 2334441999, 2334442001, 2334442004, 2334442003, 2334442000)",police,
3314,226260992,"{'name': 'POLSEK Sengkol', 'amenity': 'police', 'building': 'yes', 'admin_level': '6'}","(2351176335, 2351176338, 2351176336, 2351176331, 2351176332, 2351176333, 2351176334, 2351176337, 2351176335)",police,
3315,226704920,"{'name': 'Pemadam Kebakaran Kota Depok', 'amenity': 'fire_station', 'building': 'yes'}","(2354666232, 2354666233, 2354666234, 2354666235, 2354666236, 2354666237, 2354666238, 2354666232)",fire_station,
3316,226729087,"{'name': 'Polsek Mawasangka Timur', 'amenity': 'police', 'building': 'yes'}","(2354852509, 2354852500, 2354852516, 2354852522, 2354852509)",police,
3317,227474340,"{'name': 'Polsek Kecamatan Bayongbong', 'amenity': 'police', 'access:roof': 'no'}","(2361385433, 2361385431, 2361385429, 2361385428, 2361385435, 2361385434, 2361385438, 2361385439, 2361385440, 2361385441, 2361385433)",police,
3318,227762674,"{'addr:city': 'Bekasi', 'addr:postcode': '17113', 'addr:street': 'Jalan Pengasinan', 'amenity': 'hospital', 'description': 'Rumah Sakit Swasta Mitra Keluarga Bekasi Timur', 'email': 'appointment.bt@mitrakeluarga.com', 'emergency': 'yes', 'fax': '+62218820707', 'healthcare': 'hospital', 'healthcare:speciality': 'general;dentistry;emergency;surgery;cardiology;radiology;laparoscopy;arthroscopy;internal', 'name': 'Rumah Sakit Mitra Keluarga Bekasi Timur', 'operator': 'Mitra Keluarga', 'operator:type': 'private', 'phone': '+622189999222', 'website': 'https://www.mitrakeluarga.com/bekasi-timur/menu-fasilitas-rs', 'wheelchair': 'yes'}","(2364240456, 2364240457, 2364240458, 2364240459, 2364240456)",hospital,yes
3319,228170895,"{'amenity': 'police', 'building': 'yes', 'name': 'Polsek'}","(2368057385, 2368057378, 2368057381, 2368057387, 2368057385)",police,
3320,228349834,"{'name': 'Kantor Polisi', 'amenity': 'police', 'building:roof': 'tile', 'building:walls': 'brick'}","(2370319985, 2370319989, 2370319988, 2370319983, 2370319985)",police,
3321,228476115,{'amenity': 'police'},"(2371531946, 2371531951, 2371531948, 2371531943, 2371531946)",police,
3322,228619498,"{'amenity': 'police', 'building': 'yes'}","(2372827165, 2372827194, 2372827191, 2372827193, 2372827123, 2372827116, 2372827151, 2372827146, 2372827154, 2372827148, 2372827165)",police,
3323,228619517,"{'name': 'Pelayanan SIM', 'amenity': 'police', 'building': 'yes'}","(2372827220, 2372827226, 2372827216, 2372827210, 2372827220)",police,
3324,228619533,"{'amenity': 'police', 'building': 'yes'}","(2372827227, 2372827233, 2372827224, 2372827219, 2372827227)",police,
3325,228619543,"{'name': 'POS', 'amenity': 'police', 'building': 'yes'}","(2372827040, 2372827054, 2372827072, 2372827067, 2372827040)",police,
3326,228619560,"{'amenity': 'police', 'building': 'yes'}","(2372827086, 2372827099, 2372827088, 2372827070, 2372827086)",police,
3327,228619579,"{'amenity': 'police', 'building': 'yes'}","(2372827122, 2372827134, 2372827119, 2372827101, 2372827122)",police,
3328,228619620,"{'name': 'Pos Penjagaan', 'amenity': 'police', 'building': 'yes'}","(2372827203, 2372827215, 2372827207, 2372827188, 2372827203)",police,
3329,228619669,"{'amenity': 'police', 'building': 'yes'}","(2372827213, 2372827217, 2372827186, 2372827169, 2372827213)",police,
3330,228619683,"{'amenity': 'police', 'building': 'yes'}","(2372827230, 2372827239, 2372827228, 2372827223, 2372827206, 2372827202, 2372827230)",police,
3331,228646914,"{'access:roof': 'no', 'addr:city': 'Sawitan', 'addr:full': 'Jl. Soekarno Hatta', 'addr:housename': 'Polres Kab. Magelang', 'addr:postcode': '56511', 'addr:street': 'Jalan Soekarno Hatta', 'amenity': 'police', 'building': 'yes', 'building:levels': '2', 'building:roof': 'tile', 'building:structure': 'reinforced_masonry', 'building:walls': 'brick', 'name': 'Polres Kab. Magelang'}","(2373049109, 2373049110, 2373049111, 2373049112, 2373049113, 2373049114, 2373049115, 2373049116, 2373049117, 2373049118, 2373049119, 2373049120, 2373049121, 2373049122, 2373049123, 2373049124, 2373049125, 2373049109)",police,
