,id,tags,lonlat,amenity_name
2133,255512295,"{'amenity': 'fuel', 'name': 'SPBU Jatisrono'}","(2611953413, 2611953414, 2611953415, 2611953416, 2611953413)",fuel
2134,256261573,"{'addr:housenumber': '16', 'addr:postcode': '16161', 'addr:street': 'Jalan A.Yani', 'amenity': 'fuel', 'building': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'name': 'SPBU Total', 'opening_hours': 'Mo-Su 05:00-24:00', 'operator': 'Total', 'phone': '+62 251 834 0428', 'shop': 'convenience', 'toilets': 'yes'}","(1738033001, 2619331707, 7061683584, 5539450965, 1738033001)",fuel
2135,256262340,"{'amenity': 'fuel', 'name': 'SPBU', 'operator': 'Pertamina'}","(2619349825, 2619349822, 2619349826, 2619349827, 2619349823, 2619349828, 2619349825)",fuel
2136,256889792,"{'amenity': 'fuel', 'building': 'yes', 'name': 'PERTAMINA Regata', 'operator': 'PERTAMINA'}","(2625127965, 5591379821, 5249737874, 2625127967, 2625127968, 2625127965)",fuel
2137,256985191,"{'amenity': 'fuel', 'building': 'yes'}","(2626028620, 2626028621, 2626028622, 2626028623, 2626028620)",fuel
2138,261642692,{'amenity': 'fuel'},"(2672465006, 2672465008, 2672465014, 2672465016, 2672465006)",fuel
2139,264985164,{'amenity': 'fuel'},"(2706358356, 2706358357, 2706358359, 2706358360, 2706358356)",fuel
2140,266184008,"{'amenity': 'fuel', 'building': 'yes', 'name': 'Kaligadung'}","(2717761042, 2717761043, 2717761045, 2717761046, 2717761042)",fuel
2141,267157882,"{'name': 'SPBU', 'amenity': 'fuel', 'building': 'yes'}","(2726198984, 2726198986, 2726198988, 2726198990, 2726198984)",fuel
2142,270038248,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'yes', 'name': 'Pertamina'}","(2751349368, 2751349369, 2751349371, 2751349372, 2751349368)",fuel
2143,270039324,"{'name': 'SPBU', 'amenity': 'fuel', 'building': 'yes'}","(2751366043, 2751366044, 2751366045, 2751366047, 2751366043)",fuel
2144,274786468,"{'name': 'SPBU Gunung Lipan', 'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina'}","(3238959087, 2794545406, 2794545410, 2794545412, 3238959087)",fuel
2145,275280717,"{'addr:city': 'Bulukumba', 'addr:postcode': '92512', 'addr:street': 'Jl. Jend. Ahmad Yani', 'amenity': 'fuel', 'building': 'yes', 'name': 'Pertamina'}","(2799182196, 2799182197, 2799182198, 2799182199, 2799182200, 2799182301, 2799182302, 2799182303, 2799182304, 2799182305, 2799182196)",fuel
2146,275867478,"{'name': 'pom bensin', 'amenity': 'fuel', 'building': 'yes'}","(2805308436, 2805308437, 2805308438, 2805308439, 2805308436)",fuel
2147,277527838,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU'}","(2820319890, 2820319891, 2820319892, 2820319893, 2820319890)",fuel
2148,277545721,"{'source': 'Mapbox', 'amenity': 'fuel', 'fuel:lpg': 'yes', 'operator': 'Pertamina', 'fuel:diesel': 'yes', 'fuel:biodiesel': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'fuel:octane_100': 'yes'}","(2820452339, 2820452340, 2820452342, 2820452341, 2820452339)",fuel
2149,281797216,"{'amenity': 'fuel', 'name': 'SPBU Papar'}","(2857743153, 2857743154, 2857743155, 2857743156, 2857743153)",fuel
2150,284371634,"{'amenity': 'fuel', 'brand': 'Pertamina', 'name': 'SPBU Pertamina 44.558.06'}","(2881143279, 2881143280, 2881143284, 2881143283, 2881143279)",fuel
2151,285018918,"{'name': 'Pom Bensin Gunung Batu', 'amenity': 'fuel', 'building': 'yes', 'operator': 'PERTAMINA'}","(2887123651, 2887123652, 2887123653, 2887123654, 2887123651)",fuel
2152,286590310,"{'name': 'SPBU Hikam', 'shop': 'no', 'amenity': 'fuel', 'operator': 'Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_92': 'yes'}","(2902688939, 2902688938, 2902688940, 2902688941, 2902688939)",fuel
2153,286620600,{'amenity': 'fuel'},"(2903001075, 2903001080, 2903001218, 2903001210, 2903001075)",fuel
2154,287116693,"{'name': 'Tempat Pengisian Bahan Bakar', 'brand': 'Pertamina', 'amenity': 'fuel', 'building': 'yes', 'building:levels': '1'}","(2907705595, 2907705801, 2907705591, 2907705589, 2907705595)",fuel
2155,287495701,"{'addr:city': 'Muaro Sijunjung', 'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU Muaro Sijunjung'}","(2910950045, 2910950046, 2910950047, 2910950048, 2910950045)",fuel
2156,287520798,"{'name': 'pertamina', 'brand': 'pertamina', 'amenity': 'fuel', 'building': 'yes', 'opening_hours': '24/7'}","(2911382425, 2911382426, 2911382427, 2911382428, 2911382425)",fuel
2157,287709141,{'amenity': 'fuel'},"(2912809952, 2912809953, 2912809955, 2912809954, 2912809952)",fuel
2158,288605246,"{'amenity': 'fuel', 'building': 'yes'}","(2921595897, 2921595894, 2921595837, 2921595848, 2921595897)",fuel
2159,288738074,"{'name': 'SPBU Parit H Husein', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:1_50': 'yes'}","(2922980285, 2922980286, 2922980282, 2922980283, 2922980279, 2922980278, 2922980275, 2922980274, 2922980277, 2922980276, 2922980280, 2922980281, 2922980285)",fuel
2160,290388487,"{'amenity': 'fuel', 'operator': 'Pertamina'}","(2939213542, 2939213538, 2939213541, 2939213540, 2939213539, 2939213537, 2939213536, 2939213535, 2939213543, 2939213542)",fuel
2161,291695090,"{'name': 'Pertamina', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes'}","(2951612982, 2951612983, 2951612984, 2951612985, 2951612986, 2951612987, 2951612982)",fuel
2162,291853454,"{'addr:city': 'Depok', 'addr:housenumber': '346', 'addr:street': 'Jalan Raya Margonda', 'amenity': 'fuel', 'atm': 'yes', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_98': 'yes', 'name': 'SPBU 31.164.01', 'operator': 'Pertamina', 'shop': 'convenience'}","(2953644508, 2953644500, 2953644504, 2953644513, 2953644508)",fuel
2163,292809863,"{'brand': 'Pertamina', 'amenity': 'fuel', 'man_made': 'works'}","(2963528253, 2963528251, 2963528247, 2963528243, 2963528237, 2963528235, 2963528238, 2963528234, 2963528236, 2963528253)",fuel
2164,293146455,"{'amenity': 'fuel', 'building': 'yes'}","(2967184785, 2967184786, 2967184784, 2967184783, 2967184785)",fuel
2165,294528836,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU'}","(2981275143, 2981275144, 2981275145, 2981275146, 2981275143)",fuel
2166,296147183,"{'amenity': 'fuel', 'name': 'SPBU Lingkar Nagrek', 'name:en': 'Pertamina', 'operator': 'Pertamina'}","(2999405975, 2999405976, 2999405977, 2999405978, 2999405979, 2999405975)",fuel
2167,298366508,"{'addr:street': 'Jln. Ujung', 'amenity': 'fuel', 'name': 'SPBU Pertamina'}","(3022937547, 3022937548, 3022937549, 3022937550, 3022937547)",fuel
2168,299058088,"{'addr:city': 'Bandung, Jawa Barat', 'addr:street': 'Jalan Dipatiukur', 'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU 34-40125'}","(3029896492, 3029896493, 3029896494, 5282399800, 5282399801, 3029896495, 3029896492)",fuel
2169,300224202,"{'name': 'SPBU Sidomoro', 'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina', 'addr:city': 'Gresik', 'addr:street': 'Jl. Veteran'}","(3043262223, 3043262224, 3043262225, 3043262226, 3043262223)",fuel
2170,300224670,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'name': 'Pertamina', 'operator': 'Pertamina', 'payment:cash': 'yes', 'self_service': 'no'}","(3043271547, 3043271548, 3043271549, 3043271550, 3043271547)",fuel
2171,300729535,"{'addr:street': 'Jalan Raya Margonda', 'amenity': 'fuel', 'brand': 'Shell', 'building': 'roof'}","(3048371117, 3048371120, 3048371340, 3048371128, 3048371117)",fuel
2172,300883333,"{'addr:city': 'Lhokseumawe', 'addr:street': 'Jalan Raya Medan-Banda Aceh', 'amenity': 'fuel', 'brand': 'Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_95': 'yes', 'name': 'Pertamina', 'opening_hours': '24/7', 'operator': 'Pertamina', 'payment:cash': 'yes'}","(3049777500, 3049777501, 3049777502, 3049327628, 3049327627, 3049777503, 3049777500)",fuel
2173,301068114,"{'addr:street': 'Jalan Raya Margonda', 'amenity': 'fuel', 'brand': 'Shell', 'brand:wikidata': 'Q154950', 'brand:wikipedia': 'en:Royal Dutch Shell', 'building': 'roof', 'name': 'SPBU Shell', 'operator': 'Shell'}","(3051780990, 3051780986, 3051781011, 3051781016, 3051780990)",fuel
2174,301302898,"{'amenity': 'fuel', 'operator': 'Pertamina'}","(3781808642, 3053777867, 3053777868, 3053777869, 3053777883, 3053777886, 3053777870, 3053777871, 3053777872, 3781808448, 6361899110, 6361899111, 3781808642)",fuel
2175,301748113,"{'amenity': 'fuel', 'brand': 'Pertamina', 'name': 'SPBU'}","(3058664822, 3058664823, 3058664824, 3058664825, 3058664822)",fuel
2176,301796525,"{'name': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina', 'addr:city': 'Lhokseumawe', 'addr:street': 'Jalan Merdeka'}","(3059352744, 3059352739, 3059352736, 3059352737, 3059352738, 3059352743, 3059352744)",fuel
2177,302276273,"{'name': 'SPBU Parit Haji Husein 1', 'amenity': 'fuel', 'building': 'yes'}","(3065263440, 3065263441, 3065263442, 3065263443, 3065263440)",fuel
2178,302529571,"{'amenity': 'fuel', 'building:use': 'commercial', 'name': 'Pertamina'}","(3067770874, 3067770872, 5920208448, 5920208447, 3067770874)",fuel
2179,302681838,"{'name': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina', 'addr:street': 'Jalan Darussalam'}","(3069296343, 3069296344, 3069296345, 3069296346, 3069296347, 3069296348, 3069296343)",fuel
2180,302852345,"{'name': 'SPBU Pagar Dewa', 'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina'}","(3071336543, 3071336544, 3071336545, 3071336546, 3071336543)",fuel
2181,302852348,"{'name': 'SPBU Km. 8', 'amenity': 'fuel', 'building': 'yes'}","(3071336560, 3071336561, 3071336562, 3071336563, 3071336564, 3071336560)",fuel
2182,302900655,"{'name': 'SPBU Km. 6', 'amenity': 'fuel', 'building': 'yes'}","(3071846230, 3071846231, 3071846232, 3071847533, 3071846230)",fuel
2183,302900660,"{'name': 'SPBU Bumi Ayu', 'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina'}","(3071847540, 3071847541, 3071847542, 3071847543, 3071847540)",fuel
2184,303003594,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU 24.382.05'}","(3073001003, 3073001004, 3073001005, 3073001006, 3073001003)",fuel
2185,303408710,"{'addr:street': 'Jalan Pajajaran Raya', 'amenity': 'fuel', 'brand': 'Pertamina', 'building': 'roof', 'name': 'SPBU Pertamina', 'operator': 'Pertamina'}","(3077643913, 3077643914, 3077643915, 3077643916, 3077643913)",fuel
2186,304103665,"{'amenity': 'fuel', 'name': 'SPBBE'}","(3086225618, 3086225619, 3086225620, 3086225621, 3086225618)",fuel
2187,304107373,"{'amenity': 'fuel', 'building': 'yes', 'name': 'Jatisawit'}","(3086272441, 3086272442, 3086272443, 3086272445, 3086272441)",fuel
2188,304196221,"{'addr:city': 'Cirebon', 'addr:postcode': '45162', 'addr:street': 'Pantura Jawa Barat', 'amenity': 'fuel', 'brand': 'Pertamina', 'fuel:biodiesel': 'yes', 'fuel:lpg': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_98': 'yes', 'name': 'Pom Bensin Arjawinangun', 'opening_hours': 'Sa-Su 00:00-24:00', 'operator': 'Pertamina', 'shop': 'yes'}","(3087246898, 3087246900, 3087246899, 3087246897, 3087246898)",fuel
2189,304379083,"{'amenity': 'fuel', 'name': 'SPBU MAYONG', 'operator': 'PERTAMINA'}","(3089073388, 3089073389, 3089073390, 3089073391, 3089073388)",fuel
2190,304379729,"{'name': 'SPBU PULODARAT', 'amenity': 'fuel', 'building': 'yes', 'operator': 'PERTAMINA'}","(3089079482, 3089079483, 3089079484, 3089079485, 3089079482)",fuel
2191,304380007,"{'name': 'SPBU TROSO', 'amenity': 'fuel', 'building': 'yes', 'operator': 'PERTAMINA'}","(3089084455, 3089084456, 3089084457, 3089084458, 3089084455)",fuel
2192,304469699,"{'name': 'SPBU Hiu Kalibenda', 'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina', 'addr:city': 'Banjarnegara', 'addr:postcode': '53481'}","(3090106724, 3090106725, 3090106726, 3090106727, 3090106724)",fuel
2193,304563010,"{'amenity': 'fuel', 'brand': 'Pertamina', 'note': 'Premium dan Solar', 'opening_hours': 'Sa-Su 00:00-24:00', 'shop': 'yes'}","(3091154610, 3091154606, 3091154609, 3091154613, 3091154610)",fuel
2194,304755340,"{'addr:street': 'Jalan Sultan Agung', 'amenity': 'fuel', 'landuse': 'industrial', 'name': 'SPBU dpn Tempo DC TLOG'}","(3093512611, 7327730129, 7327730130, 7327730131, 3093512613, 3093512614, 3093512615, 3093512611)",fuel
2195,305083025,"{'name': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina'}","(3096570538, 3096570539, 3096570540, 3096570541, 3096570542, 3096570543, 3096570544, 3096570538)",fuel
2196,307261244,"{'name': 'SPBU Miagan', 'amenity': 'fuel'}","(3123543029, 3123543031, 3123543030, 3123537428, 3123543029)",fuel
2197,307261246,"{'name': 'SPBU Miagan', 'amenity': 'fuel'}","(3123543033, 3123543035, 3123543034, 3123543032, 3123543033)",fuel
2198,307278964,"{'amenity': 'fuel', 'operator': 'PT Pertamina'}","(3123685229, 3123681523, 3123681527, 3123685233, 3123685229)",fuel
2199,307280777,{'amenity': 'fuel'},"(3123701382, 3123701392, 3123701370, 3123701359, 3123701382)",fuel
2200,307391099,"{'name': 'SPBU Labruk Lor', 'amenity': 'fuel', 'operator': 'Pertamina'}","(3125128481, 3125128483, 3125128486, 3125128484, 3125128481)",fuel
2201,307967191,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU', 'operator': 'Pertamina'}","(3132309182, 3132309183, 3132309184, 3132309185, 3132309182)",fuel
2202,307985724,"{'amenity': 'fuel', 'building': 'yes', 'name': 'Pertamina'}","(3132455669, 3132455670, 3132455671, 3132455672, 3132455673, 3132455674, 3132455669)",fuel
2203,308839506,"{'name': 'SPBU', 'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:biodiesel': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_98': 'yes'}","(3141315063, 3141315065, 3141315064, 3141315063)",fuel
2204,310756824,"{'amenity': 'fuel', 'brand': 'Pertamina', 'name': 'SPBU Sangir, Solok Selatan'}","(3162421269, 3162421270, 3162421271, 3162421272, 3162421269)",fuel
2205,310920067,"{'amenity': 'fuel', 'name': 'OIL!'}","(3164243814, 3164243815, 3164243816, 3164243817, 5710100042, 5710100041, 3164243814)",fuel
2206,310920348,"{'amenity': 'fuel', 'building': 'yes', 'name': 'OIL!', 'smoking': 'no'}","(3164245534, 3164245535, 3164245536, 3164245537, 3164245534)",fuel
2207,311216627,"{'addr:city': 'Ungasan', 'addr:street': 'Jalan Uluwatu', 'amenity': 'fuel', 'brand': 'Pertamina', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'name': 'Pertamina'}","(3168011975, 3168011976, 3168011977, 3168011978, 3168011979, 3168011984, 3168012004, 3207246947, 3168011986, 3168011980, 3207246944, 3168011975)",fuel
2208,311496931,"{'amenity': 'fuel', 'name': 'OIL!'}","(3171674668, 3171674669, 3171674670, 3171674671, 3171674672, 3171674673, 3171674668)",fuel
2209,312704863,"{'amenity': 'fuel', 'building': 'yes', 'name': 'OIL!'}","(3185851886, 3185851887, 3185851888, 3185851889, 3185851886)",fuel
2210,313827212,"{'addr:city': 'Banjarmasin', 'addr:street': 'Jalan Zafri Zam-Zam', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'name': 'SPBU 64-701-01', 'self_service': 'no', 'shop': 'yes'}","(3198601065, 6598998371, 6598998373, 6598998372, 3198601066, 7281743657, 7281743660, 7281743661, 7281743662, 7281743658, 7281743659, 3198601067, 3198601068, 7281743656, 3198601065)",fuel
2211,313827213,"{'amenity': 'fuel', 'name': 'SPBU'}","(2307226067, 6808212948, 3198601070, 3198601071, 2307226065, 2307226057, 6808212941, 6808212940, 3198601074, 2307226045, 3198601077, 2307226037, 6808212939, 2307226067)",fuel
2212,314540547,"{'amenity': 'fuel', 'building': 'yes', 'name': 'OIL! SPBU', 'operator': 'Pertamina'}","(3205879139, 3205879140, 5698059599, 3205879141, 3205879142, 3205879143, 3205879144, 3205879145, 3205879146, 5698059598, 3205879147, 3205879148, 3205879139)",fuel
2213,316672432,"{'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'roof', 'fuel:biosolar': 'yes', 'fuel:pertalite': 'yes', 'fuel:pertamax': 'yes', 'fuel:premium': 'yes', 'name': 'Pertamina'}","(3228201098, 6375258567, 3228201104, 3228201101, 6375258568, 3228201097, 3228201098)",fuel
2214,316700086,"{'addr:full': 'Jl. Untung Suropati', 'amenity': 'fuel', 'building': 'yes', 'building:levels': '2', 'capacity:persons': '100', 'name': 'SPBU Untung Suropati'}","(3228599413, 3228599414, 3228599415, 3228599416, 3228599417, 5309616500, 3228599413)",fuel
2215,316766597,"{'name': 'Pertamina Cendrawasih', 'amenity': 'fuel', 'building': 'yes'}","(3229443808, 3229443809, 3229443810, 3229443811, 3229443808)",fuel
2216,317253784,"{'addr:city': 'Pekanbaru', 'addr:postcode': '28725', 'addr:street': 'Jalan Jenderal Sudirman', 'amenity': 'fuel', 'brand': 'PT. Pertamina Retail', 'name': 'Hotel Pangeran'}","(3235024513, 3235024508, 3235024507, 457857578, 3840122686, 493515637, 6771949495, 3235024514, 3235024513)",fuel
2217,317491756,"{'amenity': 'fuel', 'building': 'yes', 'name': 'OIL! SPBU 24.302.20'}","(3237665039, 3237665040, 3237665041, 3237665042, 3237665039)",fuel
2218,317509558,"{'area': 'yes', 'name': 'Pertamina', 'amenity': 'fuel', 'building': 'yes'}","(3237822168, 3237822169, 3237822170, 3237822171, 3237822168)",fuel
2219,317606993,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU', 'operator': 'H.Said'}","(3238890423, 3238890424, 6567081319, 6567081328, 3238890425, 3238890426, 6567081324, 3238890423)",fuel
2220,317612304,"{'amenity': 'fuel', 'name': 'pertamina'}","(3238935541, 3238935542, 3238935543, 3238935544, 3238935541)",fuel
2221,317624280,"{'amenity': 'fuel', 'building': 'yes', 'name': 'Pertamina'}","(3239050774, 3239050775, 3239050776, 3239050777, 3239050774)",fuel
2222,317625711,"{'name': 'SPBU KM 9', 'amenity': 'fuel'}","(3239061766, 3239061768, 3239061769, 3239061767, 3239061764, 3239061763, 3239061762, 3239061765, 3239061766)",fuel
2223,317650976,"{'name': 'SPBU', 'amenity': 'fuel'}","(3239359053, 3239359054, 3239359055, 3239359056, 3239359053)",fuel
2224,318476218,"{'amenity': 'fuel', 'building': 'yes'}","(3248834383, 3248834384, 3248834385, 3248834386, 3248834387, 3248834388, 3248834383)",fuel
2225,319060478,"{'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU Pertamina'}","(3254791302, 3254791303, 3254791307, 3254791306, 3254791302)",fuel
2226,319318385,"{'amenity': 'fuel', 'fuel:diesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'SPBU 34-17129', 'opening_hours': 'sunrise-sunset', 'operator': 'PT Pertamina', 'shop': 'convenience'}","(3257313091, 3257313101, 3257313087, 3257313085, 3257313091)",fuel
2227,319318386,"{'amenity': 'fuel', 'fuel:biodiesel': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_91': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_95': 'yes', 'fuel:octane_98': 'yes', 'name': 'SPBU 34-17135', 'operator': 'PT Pertamina', 'shop': 'no'}","(3257313079, 3257313077, 3257313078, 3257313081, 3257313079)",fuel
2228,319322528,"{'addr:city': 'Bekasi', 'addr:housenumber': '100', 'addr:street': 'Jalan Ir. H. Juanda', 'amenity': 'fuel', 'atm': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_92': 'yes', 'name': 'SPBU 34-17106', 'opening_hours': '24/7', 'operator': 'PT Pertamina', 'phone': '+62 21 884 2821', 'shop': 'convenience', 'toilets': 'yes'}","(3257353881, 3257353884, 6315513775, 3257353885, 3257353883, 6315514485, 3257353882, 6315513780, 3257353881)",fuel
2229,319326270,"{'addr:postcode': '17113', 'addr:street': 'Jalan RA Kartini', 'amenity': 'fuel', 'brand': 'Pertamina', 'brand:wikidata': 'Q1641044', 'brand:wikipedia': 'en:Pertamina', 'building': 'yes', 'fuel:biodiesel': 'yes', 'fuel:diesel': 'yes', 'fuel:octane_80': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes', 'fuel:octane_98': 'yes', 'name': 'Pertamina', 'operator': 'PT Pertamina', 'phone': '+62 8835 4533', 'self_service': 'no'}","(3257395589, 3257395594, 3257395603, 3455894136, 3257395601, 3455894135, 3455894134, 3257395604, 3257395602, 3257395600, 3257395589)",fuel
2230,319427049,"{'name': 'SPBU Pasir Belengkong', 'amenity': 'fuel', 'building': 'yes'}","(3258514096, 3258514095, 3258514097, 3258514098, 3258514096)",fuel
2231,319803912,"{'addr:city': 'Sampit', 'addr:street': 'MT Haryono', 'amenity': 'fuel', 'name': 'SPBU 64.743.09 MT. Haryono'}","(3262640761, 3262640762, 3262640763, 3262640764, 3262640765, 3262640766, 3262640767, 3262640768, 3262640761)",fuel
2232,319817701,"{'name': 'SPBU Pelita', 'amenity': 'fuel', 'building': 'yes', 'addr:city': 'Sampit', 'addr:street': 'Pelita'}","(3262883994, 3262883995, 3262883996, 3262883997, 3262883994)",fuel
2233,321005288,"{'addr:city': 'Bandung', 'addr:housenumber': '139', 'addr:street': 'Terusan Pasteur', 'amenity': 'fuel', 'name': 'SPBU 34-40116', 'opening_hours': '24/7', 'operator': 'Pertamina'}","(3277147397, 3277147398, 3277147399, 3277147400, 3277147397)",fuel
2234,321229426,"{'name': 'POM Bensin Ambarketawang', 'brand': 'Pertamina', 'amenity': 'fuel', 'operator': 'Pertamina', 'opening_hours': '24/7'}","(3279622338, 3279622379, 3279622381, 3279622365, 3279622328, 3279622338)",fuel
2235,324283686,"{'amenity': 'fuel', 'building': 'yes', 'name:en': 'Pertamina'}","(3310191424, 3310191425, 3310191426, 3310191427, 3310191428, 3310191429, 3310191430, 3310191431, 3310191424)",fuel
2236,324379973,"{'amenity': 'fuel', 'building': 'yes', 'operator': 'Pertamina'}","(3311250854, 3311250855, 3311250856, 3311250857, 3311250854)",fuel
2237,324950922,"{'name': 'Pomm Bensin Talangagung', 'amenity': 'fuel', 'M:flood_prone': 'no'}","(3316316387, 3316316394, 3316316398, 3316316393, 3316316395, 3316316392, 3316316389, 3316316391, 3316316387)",fuel
2238,325122560,"{'name': 'POM Sawahan', 'amenity': 'fuel', 'building': 'yes', 'fuel:biodiesel': 'no'}","(3317898058, 3317898059, 3317898761, 3317898060, 3317898058)",fuel
2239,325863077,"{'addr:city': 'Samarinda', 'addr:street': 'Ir. H. Juanda', 'amenity': 'fuel', 'building': 'yes', 'name': 'SPBU 64.751.03', 'operator': 'Pertamina'}","(3324820366, 3324820367, 3324820368, 3324820369, 3324820366)",fuel
2240,325937386,"{'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:diesel': 'yes', 'payment:cash': 'yes', 'fuel:octane_88': 'yes', 'fuel:octane_90': 'yes', 'fuel:octane_92': 'yes'}","(3325606574, 3388977532, 3325606575, 3388977528, 3325606576, 3325606577, 3325606574)",fuel
2241,326190999,"{'name': 'SPBU', 'amenity': 'fuel'}","(3328121113, 3328121112, 3328121110, 3328121111, 3328121113)",fuel
2242,326373051,"{'brand': 'Pertamina', 'amenity': 'fuel', 'fuel:octane_88': 'yes', 'fuel:octane_92': 'yes'}","(3330054963, 3389400962, 3330054964, 3389400958, 3389400957, 3330054965, 3330054966, 3330054963)",fuel
2243,326488348,{'amenity': 'fuel'},"(3331397245, 3331397246, 3331397247, 3331397248, 3331397245)",fuel
2244,326765725,"{'amenity': 'fuel', 'building': 'yes'}","(3334302008, 3334302009, 3334302010, 3334302015, 3334302012, 3334302011, 3334302008)",fuel
2245,327001673,"{'amenity': 'fuel', 'building': 'yes'}","(3337120254, 3337120255, 3337120256, 3337120257, 3337120258, 3337120254)",fuel
2246,327001674,"{'amenity': 'fuel', 'building': 'yes'}","(3337120259, 3337120260, 3337120261, 3337120262, 3337120259)",fuel
2247,327003227,"{'amenity': 'fuel', 'building': 'yes'}","(3337132193, 3337132194, 3337132195, 3337132196, 3337132197, 3337132193)",fuel
2248,327366256,"{'name': 'SPBU', 'amenity': 'fuel'}","(3341161588, 3341161583, 3341161581, 3341161582, 3341161590, 3341161588)",fuel
2249,327366398,"{'name': 'SPBU Kubang Raya', 'brand': 'pertamina', 'amenity': 'fuel'}","(3341173131, 3341173129, 3341173130, 3341173132, 3341173133, 3341173134, 3341173131)",fuel
2250,328128217,"{'name': 'SPBU', 'amenity': 'fuel'}","(3349520279, 3349520280, 3349520287, 3349520286, 3349520279)",fuel
2251,328185751,"{'name': 'SPBU Panarukan', 'amenity': 'fuel'}","(3350005889, 3350005999, 3350006010, 3350006007, 3350006011, 3350006002, 3350005892, 3350005885, 3350005881, 3350005872, 3350005869, 3350005865, 3350005889)",fuel
2252,328283119,"{'name': 'SPBU Patokan', 'amenity': 'fuel', 'opening_hours': '24/7'}","(3351054010, 3351054008, 3351054009, 3351054011, 3351054010)",fuel
2253,328300495,"{'amenity': 'fuel', 'building': 'yes'}","(3351186331, 3351186332, 6914449463, 3351186334, 3351186333, 6914449462, 3351186331)",fuel
2254,328303345,{'amenity': 'fuel'},"(3351209788, 3351209794, 3351209799, 3351209795, 3351209788)",fuel
2255,328484355,"{'name': 'OIL! SPBU', 'amenity': 'fuel', 'building': 'yes'}","(3353147240, 3353147241, 3353147242, 3353147243, 3353147240)",fuel
2256,328525770,"{'name': 'SPBU Kesambirampak', 'shop': 'yes', 'amenity': 'fuel', 'opening_hours': '24/7'}","(3353534739, 3353534757, 3353534756, 3353534741, 3353534739)",fuel
2257,328586786,{'amenity': 'fuel'},"(3354069191, 3354069393, 3354069192, 3354069190, 3354069191)",fuel
